calories,protein,carbohydrate,fiber,total_fat,sugars,vitamin_d,vitamin_b12,Cluster,Cluster_Label,Diet_Recommendation
3.872281834739471,-1.0774561593861627,-0.8113753939456821,-0.47788765135673994,5.654749925757502,-0.49250904080303715,-0.11777082401649043,-0.2813225773439214,0,High-Protein Foods,Great for muscle building & weight management. Include in a balanced PCOS diet!
-0.38435666180681466,1.638592564352834,-0.8113753939456821,-0.47788765135673994,-0.38924700512640176,-0.49250904080303715,0.08443424968558699,-0.10574700753941747,1,Low-Carb & High-Fiber,Excellent for blood sugar control & gut health. Ideal for PCOS management.
-0.37258172820641,1.6528375751416748,-0.8113753939456821,-0.47788765135673994,-0.38292483260455673,-0.49250904080303715,-0.004535982743327069,-0.1338390987081381,1,Low-Carb & High-Fiber,Excellent for blood sugar control & gut health. Ideal for PCOS management.
0.4398886902215117,1.2862659641755028,-0.810641844975941,-0.47788765135673994,0.7234553587183336,-0.49250904080303715,-0.012624185691410167,-0.084677939162877,1,Low-Carb & High-Fiber,Excellent for blood sugar control & gut health. Ideal for PCOS management.
-0.17240785699953073,1.7516029832776383,-0.8113753939456821,-0.47788765135673994,-0.1173935866870631,-0.49250904080303715,-0.03688879453565946,0.151763828173855,1,Low-Carb & High-Fiber,Excellent for blood sugar control & gut health. Ideal for PCOS management.
-0.4314563962084333,1.0232080982749077,-0.8113753939456821,-0.47788765135673994,-0.256481382167655,-0.49250904080303715,-0.11777082401649043,-0.026152749228042328,1,Low-Carb & High-Fiber,Excellent for blood sugar control & gut health. Ideal for PCOS management.
1.0933975050439704,-0.7251295592088313,1.913759028642602,3.012441684614882,0.02801638131537395,1.673241230752365,-0.03688879453565946,-0.22982041020126692,0,High-Protein Foods,Great for muscle building & weight management. Include in a balanced PCOS diet!
-0.3490318610056007,-0.8723280040268537,0.12720051283808895,0.06088801795431578,-0.2754478997331902,-0.47792977273467363,-0.11777082401649043,-0.2813225773439214,2,Balanced Diet,Good for general well-being. Ensure portion control for PCOS.
-0.407906529007624,1.5132364694110343,-0.8113753939456821,-0.47788765135673994,-0.332347452429796,-0.49250904080303715,0.14913987327025174,4.716728643090958,1,Low-Carb & High-Fiber,Excellent for blood sugar control & gut health. Ideal for PCOS management.
-0.7788169374203708,-0.7821096023641949,0.007632030770285295,0.1780131634567192,-0.62316738843467,-0.23081117897591186,-0.11777082401649043,-0.2813225773439214,2,Balanced Diet,Good for general well-being. Ensure portion control for PCOS.
-0.6198553338149079,0.542676400998008,-0.7592934170940623,-0.47788765135673994,-0.3260252799079509,-0.3889962375176561,0.060169640841337704,-0.17363622786382565,1,Low-Carb & High-Fiber,Excellent for blood sugar control & gut health. Ideal for PCOS management.
-0.0723209213960911,0.8142812733719079,-0.8113753939456821,-0.47788765135673994,0.21768155697072655,-0.49250904080303715,-0.11777082401649043,-0.021470734033255553,1,Low-Carb & High-Fiber,Excellent for blood sugar control & gut health. Ideal for PCOS management.
-0.21950759140114937,0.886455994702035,-0.8113753939456821,-0.47788765135673994,0.02801638131537395,-0.49250904080303715,-0.11777082401649043,-0.051903832799369595,1,Low-Carb & High-Fiber,Excellent for blood sugar control & gut health. Ideal for PCOS management.
0.622400161027784,0.9643287203476986,-0.7963376400659891,-0.47788765135673994,1.0395639848105878,-0.49250904080303715,-0.09350621517224113,0.07451057745987325,1,Low-Carb & High-Fiber,Excellent for blood sugar control & gut health. Ideal for PCOS management.
-0.25483239220236337,0.9690770572773122,-0.8066073256423649,-0.47788765135673994,0.02801638131537395,-0.49250904080303715,-0.09350621517224113,-0.21109234942211982,1,Low-Carb & High-Fiber,Excellent for blood sugar control & gut health. Ideal for PCOS management.
-0.2724947926029704,1.2701216186148163,-0.8095415215213293,-0.47788765135673994,-0.0984270691215278,-0.49250904080303715,-0.061153403379908745,-0.18065925065600583,1,Low-Carb & High-Fiber,Excellent for blood sugar control & gut health. Ideal for PCOS management.
-1.0555278770298804,-1.0128787771434173,-0.3980205494965575,-0.40761256405529783,-0.6611004235657405,0.11325954743746743,0.20575729390683342,-0.2813225773439214,2,Balanced Diet,Good for general well-being. Ensure portion control for PCOS.
-0.4785561306100519,0.9073486771923348,-0.7563592212150977,-0.47788765135673994,-0.31970310738610586,-0.49250904080303715,0.14105167032216867,-0.1291570835133513,1,Low-Carb & High-Fiber,Excellent for blood sugar control & gut health. Ideal for PCOS management.
-0.407906529007624,1.9671774798820973,-0.8113753939456821,-0.47788765135673994,-0.46511307538854285,-0.49250904080303715,-0.10968262106840733,-0.2345024253960537,1,Low-Carb & High-Fiber,Excellent for blood sugar control & gut health. Ideal for PCOS management.
-0.44323132980883795,1.8228280372218426,-0.8113753939456821,-0.47788765135673994,-0.46511307538854285,-0.49250904080303715,-0.10968262106840733,-0.2321614177986603,1,Low-Carb & High-Fiber,Excellent for blood sugar control & gut health. Ideal for PCOS management.
-0.6139678670147055,1.0792384740443484,-0.795604091096248,-0.47788765135673994,-0.44614655782300755,-0.4611636144560556,-0.11777082401649043,-0.16193118987685873,1,Low-Carb & High-Fiber,Excellent for blood sugar control & gut health. Ideal for PCOS management.
-0.531543331811873,0.9918690745394575,-0.8113753939456821,-0.47788765135673994,-0.36395831503902143,-0.49250904080303715,0.035905031997088416,-0.16427219747425212,1,Low-Carb & High-Fiber,Excellent for blood sugar control & gut health. Ideal for PCOS management.
0.2279398854142278,0.5350790619106264,-0.8113753939456821,-0.47788765135673994,0.6602336334998826,-0.49250904080303715,-0.11777082401649043,0.5052559753802562,1,Low-Carb & High-Fiber,Excellent for blood sugar control & gut health. Ideal for PCOS management.
0.021878547407146204,0.5721160899616128,-0.8113753939456821,-0.47788765135673994,0.4073467326260792,-0.49250904080303715,-0.11777082401649043,0.5239840361594034,1,Low-Carb & High-Fiber,Excellent for blood sugar control & gut health. Ideal for PCOS management.
2.8890748791056815,-1.062261481211399,-0.7857011800047428,-0.47788765135673994,4.453537146606935,-0.49250904080303715,-0.11777082401649043,-0.2813225773439214,0,High-Protein Foods,Great for muscle building & weight management. Include in a balanced PCOS diet!
-0.407906529007624,1.441061748080907,-0.8113753939456821,-0.47788765135673994,-0.3133809348642608,-0.49250904080303715,-0.004535982743327069,0.11430770661556079,1,Low-Carb & High-Fiber,Excellent for blood sugar control & gut health. Ideal for PCOS management.
3.872281834739471,-1.0774561593861627,-0.8113753939456821,-0.47788765135673994,5.654749925757502,-0.49250904080303715,-0.11777082401649043,-0.2813225773439214,0,High-Protein Foods,Great for muscle building & weight management. Include in a balanced PCOS diet!
0.5223132254243443,1.1476145258307846,-0.8113753939456821,-0.47788765135673994,0.8498988091552353,-0.49250904080303715,-0.10159441812032423,0.31095234479660516,1,Low-Carb & High-Fiber,Excellent for blood sugar control & gut health. Ideal for PCOS management.
3.872281834739471,-1.0774561593861627,-0.8113753939456821,-0.47788765135673994,5.654749925757502,-0.49250904080303715,-0.11777082401649043,-0.2813225773439214,0,High-Protein Foods,Great for muscle building & weight management. Include in a balanced PCOS diet!
-0.9966532090278571,-1.033771459633717,-0.27405077361030716,-0.10308718574904895,-0.6611004235657405,0.32757478804241125,-0.11777082401649043,-0.2813225773439214,2,Balanced Diet,Good for general well-being. Ensure portion control for PCOS.
-0.6492926678159195,0.25872585260711306,-0.6565965613303045,-0.47788765135673994,-0.35763614251717635,-0.18488648456056675,0.0682578437894208,-0.20172831903254626,1,Low-Carb & High-Fiber,Excellent for blood sugar control & gut health. Ideal for PCOS management.
0.16906521741220448,1.4429610828527524,-0.8113753939456821,-0.47788765135673994,0.3441250074076283,-0.49250904080303715,0.19766909095875035,-0.13618010630553148,1,Low-Carb & High-Fiber,Excellent for blood sugar control & gut health. Ideal for PCOS management.
-0.9260036074254291,-0.9312073819540627,-0.444600909075119,0.06088801795431578,-0.5220126280851486,0.06806381642554048,-0.11777082401649043,-0.2813225773439214,2,Balanced Diet,Good for general well-being. Ensure portion control for PCOS.
0.35157668821847676,0.39927662572367656,-0.3342017891290795,-0.47788765135673994,0.5337901830629809,-0.49250904080303715,-0.11777082401649043,-0.016788718838468827,1,Low-Carb & High-Fiber,Excellent for blood sugar control & gut health. Ideal for PCOS management.
-0.9436660078260362,-0.9150630363933766,-0.5583009993849936,-0.47788765135673994,-0.44614655782300755,0.010475707555504548,0.19766909095875035,-0.2345024253960537,2,Balanced Diet,Good for general well-being. Ensure portion control for PCOS.
